179,2.2555814
180,2.2777116
181,2.2663628
182,2.2601209
183,2.2998419
184,2.2703349
185,2.2612558
186,2.2839535
187,2.2765768
188,2.2720372
189,2.2867907
190,2.2618233
191,2.2629582
192,2.2697675
193,2.2760093
194,2.2822512
195,2.2680651
196,2.2748744
197,2.2799814
198,2.2703349
199,2.279414
200,2.3333209
201,2.5983163
202,2.6215814
203,2.6255535
204,2.6238512
205,2.6090977
206,2.6102326
207,2.6289581
208,2.6198791
209,2.6221488
210,2.6170419
211,2.6193116
212,2.621014
213,2.6017209
214,2.6283907
215,2.6272558
216,2.596614
217,2.6227163
218,2.6181767
219,2.6164744
220,2.6136372
221,2.6142047
222,2.6136372
223,2.6153395
224,2.6170419
225,2.5949116
226,2.630093
227,2.6176093
228,2.5926419
229,2.6244186
230,2.6238512
231,2.6062605
232,2.6051256
233,2.6187442
234,2.6119349
235,2.6232837
236,2.6164744
237,2.6108
238,2.5988837
239,2.6079628
240,2.640307
241,2.9058698
242,2.8979256
243,2.8752279
244,2.8973581
245,2.8871442
246,2.893386
247,2.8820372
248,2.8848744
249,2.8967907
250,2.8871442
251,2.8752279
252,2.8899814
253,2.8877116
254,2.8831721
255,2.8950884
256,2.8882791
257,2.8899814
258,2.8894139
259,2.8786325
260,2.8916837
261,2.8916837
262,2.8831721
263,2.8905488
264,2.8701209
265,2.8916837
266,2.8797674
267,2.8718232
268,2.8831721
269,2.9047349
270,2.8774977
271,2.884307
272,2.8888465
273,2.8865767
274,2.8865767
275,2.8774977
276,2.8979256
277,2.8865767
278,2.8803349
279,2.8786325
280,2.8865767
281,3.0999349
282,3.1515721
283,3.1981023
284,3.0988
285,3.0999349
286,3.0851814
287,3.0965302
288,3.0761023
289,3.084614
290,3.0919907
291,3.0931256
292,3.0891535
293,3.0789395
294,3.0800744
295,3.0908558
296,3.0897209
297,3.0806419
298,3.1061768
299,3.0851814
300,3.0880186
301,3.0919907
302,3.0868837
303,3.0880186
304,3.0902884
305,3.0744
306,3.0812093
307,3.103907
308,3.0851814
309,3.0755349
310,3.1033395
311,3.0823442
312,3.0885861
313,3.0942605
314,3.0726977
315,3.0874512
316,3.0868837
317,3.0908558
318,3.0823442
319,3.0959628
320,3.0789395
321,3.2190977
322,3.2173953
323,3.2236372
324,3.2213674
325,3.2100186
326,3.2242046
327,3.2225023
328,3.201507
329,3.2190977
330,3.2230698
331,3.2338511
332,3.1981023
333,3.2361209
334,3.2304465
335,3.2151256
336,3.2247721
337,3.2151256
338,3.2088837
339,3.2298791
340,3.2361209
341,3.2049116
342,3.2094512
343,3.2088837
344,3.2134232
345,3.2009395
346,3.2287442
347,3.2225023
348,3.2100186
349,3.2304465
350,3.2225023
351,3.2196651
352,3.2151256
353,3.2253395
354,3.2179628
355,3.2134232
356,3.2208
357,3.2111535
358,3.2202325
359,3.2213674
360,3.2281767
361,3.4636651
362,3.4897674
363,3.4863628
364,3.5016837
365,3.4931721
366,3.4977116
367,3.4772837
368,3.5005488
369,3.4914698
370,3.4920372
371,3.5016837
372,3.4926047
373,3.4806884
374,3.5016837
375,3.5096279
376,3.4846605
377,3.4937395
378,3.4857954
379,3.4982791
380,3.4636651
381,3.4982791
382,3.5028186
383,3.4880651
384,3.4733116
385,3.4880651
386,3.4818233
387,3.5062233
388,3.4880651
389,3.4926047
390,3.5028186
391,3.4965768
392,3.4909023
393,3.4852279
394,3.4818233
395,3.508493
396,3.4801209
397,3.4852279
398,3.5175721
399,3.4801209
400,3.484093
401,3.6134698
402,3.6356
403,3.6231163
404,3.6293581
405,3.6100651
406,3.6338977
407,3.6361674
408,3.6208465
409,3.625386
410,3.6236837
411,3.630493
412,3.6248186
413,3.6270884
414,3.6242511
415,3.6231163
416,3.6259535
417,3.6327628
418,3.6350325
419,3.6208465
420,3.6185767
421,3.6287907
422,3.6316279
423,3.6236837
424,3.6378697
425,3.6321953
426,3.6151721
427,3.625386
428,3.6242511
429,3.6344651
430,3.6197116
431,3.6231163
432,3.6242511
433,3.6270884
434,3.6219814
435,3.6458139
436,3.6129023
437,3.6361674
438,3.6225488
439,3.6225488
440,3.6259535
441,3.7865395
442,3.8086698
443,3.8302326
444,3.8308
445,3.8239907
446,3.835907
447,3.8109395
448,3.8455535
449,3.8188837
450,3.8444186
451,3.8262605
452,3.8154791
453,3.8222884
454,3.8211535
455,3.8234233
456,3.8319349
457,3.8364744
458,3.8103721
459,3.8092372
460,3.8376093
461,3.8472558
462,3.8290977
463,3.8143442
464,3.8415814
465,3.8188837
466,3.8319349
467,3.8234233
468,3.8217209
469,3.8200186
470,3.8143442
471,3.8177488
472,3.8177488
473,3.8432837
474,3.8160465
475,3.835907
476,3.8296651
477,3.8228558
478,3.8137768
479,3.8251256
480,3.8137768
481,4.0396186
482,4.1003349
483,4.0969302
484,4.0969302
485,4.094093
486,4.1048744
487,4.1060093
488,4.1026046
489,4.088986
490,4.1065767
491,4.0912558
492,4.104307
493,4.104307
494,4.0980651
495,4.1156558
496,4.1026046
497,4.0827442
498,4.1048744
499,4.0912558
500,4.0765023
501,4.0986325
502,4.1128186
503,4.1054418
504,4.1009023
505,4.0969302
506,4.0850139
507,4.1122512
508,4.1009023
509,4.094093
510,4.0929581
511,4.0912558
512,4.0946605
513,4.1014698
514,4.1037395
515,4.0884186
516,4.1003349
517,4.0929581
518,4.1048744
519,4.1037395
520,4.1048744
521,4.1905581
522,4.2359535
523,4.2336837
524,4.2319814
525,4.2382233
526,4.2365209
527,4.2257396
528,4.2433302
529,4.2246047
530,4.2342512
531,4.2393581
532,4.240493
533,4.2348186
534,4.2387907
535,4.2370884
536,4.2433302
537,4.2359535
538,4.2393581
539,4.2461674
540,4.2285768
541,4.2473023
542,4.2359535
543,4.2200651
544,4.2376558
545,4.2291442
546,4.2473023
547,4.2268744
548,4.2359535
549,4.2331163
550,4.2438977
551,4.2325488
552,4.2387907
553,4.2382233
554,4.2280093
555,4.2416279
556,4.2234698
557,4.2444651
558,4.2291442
559,4.2212
560,4.2416279
561,4.3596558
562,4.4447721
563,4.4402326
564,4.4436372
565,4.445907
566,4.426614
567,4.4442046
568,4.435693
569,4.4362605
570,4.4334233
571,4.4419349
572,4.4379628
573,4.4447721
574,4.4277488
575,4.4271814
576,4.4396651
577,4.4419349
578,4.4294512
579,4.4544186
580,4.4379628
581,4.5208093
582,4.5418046
583,4.4720093
584,4.4402326
585,4.4237768
586,4.4317209
587,4.4311535
588,4.4368279
589,4.4408
590,4.4334233
591,4.4453395
592,4.4419349
593,4.4260465
594,4.4373954
595,4.4396651
596,4.4368279
597,4.4419349
598,4.4351256
599,4.4226419
600,4.4538512
601,4.5781209
602,4.6967163
603,4.7103349
604,4.704093
605,4.7199814
606,4.7097675
607,4.6967163
608,4.7120372
609,4.7092
610,4.7211163
611,4.704093
612,4.7148744
613,4.7080651
614,4.7120372
615,4.6967163
616,4.714307
617,4.6989861
618,4.6989861
619,4.7330326
620,4.7063628
621,4.7154419
622,4.6989861
623,4.7103349
624,4.714307
625,4.704093
626,4.7228186
627,4.7109023
628,4.7092
629,4.6989861
630,4.7148744
631,4.7012558
632,4.7023907
633,4.7097674
634,4.7171442
635,4.6989861
636,4.6984186
637,4.7239535
638,4.6995535
639,4.6995535
640,4.7228186
641,4.7858047
642,4.8436837
643,4.8499256
644,4.841414
645,4.8544651
646,4.8323349
647,4.8470884
648,4.8448186
649,4.8368744
650,4.8567349
651,4.8465209
652,4.8538977
653,4.8493581
654,4.8482233
655,4.8431163
656,4.8459535
657,4.8397116
658,4.8465209
659,4.8448186
660,4.8317674
661,4.8448186
662,4.8346047
663,4.8357395
664,4.8556
665,4.8397116
666,4.8425488
667,4.8300651
668,4.8629767
669,4.8544651
670,4.8351721
671,4.8567349
672,4.836307
673,4.8357395
674,4.8476558
675,4.8357395
676,4.8516279
677,4.8402791
678,4.8510605
679,4.8238233
680,4.8448186
681,4.9270977
682,5.0508
683,5.0576093
684,5.0508
685,5.0451256
686,5.0405861
687,5.0485302
688,5.0496651
689,5.0451256
690,5.0542047
691,5.0451256
692,5.0462605
693,5.0428558
694,5.0439907
695,5.0576093
696,5.0536372
697,5.036614
698,5.0604465
699,5.0570419
700,5.0530698
701,5.0411535
702,5.0598791
703,5.0525023
704,5.0445581
705,5.0525023
706,5.0564744
707,5.0383163
708,5.0434233
709,5.0349116
710,5.0706605
711,5.0343442
712,5.0405861
713,5.0422884
714,5.0627163
715,5.0473954
716,5.0615814
717,5.0462605
718,5.0292372
719,5.0525023
720,5.0496651
721,5.1330791
722,5.3072837
723,5.324307
724,5.3174977
725,5.3265767
726,5.3214698
727,5.3311163
728,5.3260093
729,5.3050139
730,5.3260093
731,5.3123907
732,5.3192
733,5.3214698
734,5.3016093
735,5.3050139
736,5.3277116
737,5.3231721
738,5.3169302
739,5.3220372
740,5.3209023
741,5.3112558
742,5.3163628
743,5.3106884
744,5.3209023
745,5.3174977
746,5.3192
747,5.324307
748,5.3078511
749,5.3203349
750,5.3084186
751,5.3226046
752,5.3328186
753,5.3055814
754,5.3226046
755,5.3220372
756,5.3277116
757,5.2987721
758,5.308986
759,5.3379256
760,5.3186325
761,5.3504093
762,5.4542512
763,5.4338233
764,5.4587907
765,5.4559535
766,5.4468744
767,5.4650326
768,5.4406326
769,5.4372279
770,5.4587907
771,5.4548186
772,5.4553861
773,5.4451721
774,5.4644651
775,5.4599256
776,5.4429023
777,5.4519814
778,5.4480093
779,5.446307
780,5.4412
781,5.4587907
782,5.4576558
783,5.4480093
784,5.4485767
785,5.4531163
786,5.4525488
787,5.4701395
788,5.4485767
789,5.4587907
790,5.446307
791,5.4440372
792,5.4559535
793,5.4474419
794,5.4644651
795,5.4355256
796,5.4236093
797,5.4429023
798,5.4565209
799,5.4565209
800,5.4485767
801,5.4860279
802,5.6704465
803,5.6494512
804,5.6602326
805,5.6545581
806,5.6477488
807,5.6460465
808,5.674986
809,5.6466139
810,5.655693
811,5.6545581
812,5.6602325
813,5.6528558
814,5.6562605
815,5.6534232
816,5.6619349
817,5.6500186
818,5.6647721
819,5.6437767
820,5.6681767
821,5.6545581
822,5.6596651
823,5.6625023
824,5.641507
825,5.6613674
826,5.6522884
827,5.6534232
828,5.6585302
829,5.6579628
830,5.655693
831,5.6494512
832,5.6715814
833,5.6517209
834,5.655693
835,5.6579628
836,5.6545581
837,5.6619349
838,5.6602325
839,5.6562605
840,5.650586
841,5.6778232
842,5.915014
843,5.9320372
844,5.9422512
845,5.9320372
846,5.9144465
847,5.9399814
848,5.9087721
849,5.9212558
850,5.9178512
851,5.9530326
852,5.9286326
853,5.9286326
854,5.9087721
855,5.924093
856,5.9201209
857,5.9331721
858,5.9371442
859,5.9030977
860,5.9189861
861,5.9235256
862,5.9184186
863,5.9286326
864,5.9206884
865,5.9223907
866,5.9138791
867,5.9212558
868,5.9252279
869,5.9263628
870,5.9223907
871,5.9184186
872,5.9184186
873,5.9337395
874,5.9133116
875,5.9172837
876,5.9320372
877,5.9076372
878,5.9303349
879,5.9371442
880,6.0063721
881,6.0512
882,6.0727628
883,6.0534698
884,6.0574418
885,6.0716279
886,6.0602791
887,6.056307
888,6.0568744
889,6.0665209
890,6.0642512
891,6.0580093
892,6.0591442
893,6.0557395
894,6.0738977
895,6.0517674
896,6.0648186
897,6.0540372
898,6.0602791
899,6.0636837
900,6.0619814
901,6.0512
902,6.0716279
903,6.0517674
904,6.0625488
905,6.0500651
906,6.0580093
907,6.0568744
908,6.0449581
909,6.0608465
910,6.0597116
911,6.0642512
912,6.0580093
913,6.0608465
914,6.0597116
915,6.0540372
916,6.0455256
917,6.0699256
918,6.0489302
919,6.056307
920,6.0534698
921,6.0602791
922,6.2486698
923,6.2537767
924,6.2685302
925,6.256614
926,6.2475349
927,6.2793116
928,6.2532093
929,6.275907
930,6.2441302
931,6.2690977
932,6.2481023
933,6.2651256
934,6.2662605
935,6.2498047
936,6.2611535
937,6.2509395
938,6.2537768
939,6.2668279
940,6.2498047
941,6.2475349
942,6.2537768
943,6.2685302
944,6.2577489
945,6.2725023
946,6.2588837
947,6.2639907
948,6.2583163
949,6.2690977
950,6.2747721
951,6.2577488
952,6.2594512
953,6.2554791
954,6.2662605
955,6.2571814
956,6.2651256
957,6.2549116
958,6.2713675
959,6.2611535
960,6.2588837
961,6.2696651
962,6.5079907
963,6.5301209
964,6.5323907
965,6.5187721
966,6.5323907
967,6.5278512
968,6.5108279
969,6.5516837
970,6.5363628
971,6.5357953
972,6.519907
973,6.5318232
974,6.5068558
975,6.5505488
976,6.5409023
977,6.5255814
978,6.5267163
979,6.5306884
980,6.5272837
981,6.5386326
982,6.5227442
983,6.5369302
984,6.5261488
985,6.528986
986,6.5346605
987,6.5374977
988,6.5295535
989,6.5386325
990,6.5312558
991,6.5431721
992,6.5165023
993,6.5448744
994,6.5233116
995,6.5363628
996,6.5295535
997,6.5323907
998,6.5357953
999,6.5244465
1000,6.5284186
1001,6.5284186
1002,6.6362326
1003,6.6600651
1004,6.6651721
1005,6.6685768
1006,6.6640372
1007,6.6532558
1008,6.6731163
1009,6.6674419
1010,6.6504186
1011,6.6765209
1012,6.6634698
1013,6.6646047
1014,6.6577954
1015,6.6594977
1016,6.6617674
1017,6.6646047
1018,6.6736837
1019,6.6623349
1020,6.6612
1021,6.6600651
1022,6.6685767
1023,6.6623349
1024,6.6543907
1025,6.6697116
1026,6.6629023
1027,6.6651721
1028,6.6770884
1029,6.6566605
1030,6.6606326
1031,6.6583628
1032,6.6651721
1033,6.6748186
1034,6.6487163
1035,6.6617674
1036,6.6566605
1037,6.6589302
1038,6.6697116
1039,6.6719814
1040,6.6509861
1041,6.6702791
1042,6.8030605
1043,6.8671814
1044,6.8728558
1045,6.8694512
1046,6.8700186
1047,6.8722884
1048,6.8637767
1049,6.8643442
1050,6.8541302
1051,6.861507
1052,6.8751256
1053,6.8694512
1054,6.8632093
1055,6.8688837
1056,6.8683163
1057,6.8728558
1058,6.8654791
1059,6.8643442
1060,6.8785302
1061,6.8592372
1062,6.8785302
1063,6.8581023
1064,6.8779628
1065,6.8790977
1066,6.8739907
1067,6.8643442
1068,6.861507
1069,6.8677488
1070,6.8683163
1071,6.8700186
1072,6.8552651
1073,6.8762605
1074,6.8620744
1075,6.8728558
1076,6.8660465
1077,6.8796651
1078,6.8546977
1079,6.8847721
1080,6.866614
1081,6.8717209
1082,7.0045023
1083,7.0669209
1084,7.0703256
1085,7.0703256
1086,7.0680558
1087,7.0674884
1088,7.070893
1089,7.0725954
1090,7.0635163
1091,7.0606791
1092,7.0674884
1093,7.0572744
1094,7.0674884
1095,7.0663535
1096,7.0697581
1097,7.0657861
1098,7.0680558
1099,7.0623814
1100,7.0584093
1101,7.0544372
1102,7.0635163
1103,7.0686233
1104,7.0748651
1105,7.0652186
1106,7.0640837
1107,7.061814
1108,7.0691907
1109,7.0777023
1110,7.0572744
1111,7.0731628
1112,7.0612465
1113,7.061814
1114,7.0493302
1115,7.0555721
1116,7.0913209
1117,7.0652186
1118,7.0725954
1119,7.0720279
1120,7.0686233
1121,7.0794047
1122,7.1923256
1123,7.276307
1124,7.2683628
1125,7.285386
1126,7.2694977
1127,7.2524744
1128,7.2751721
1129,7.2717674
1130,7.2802791
1131,7.2689302
1132,7.2581488
1133,7.2729023
1134,7.2757395
1135,7.3290791
1136,7.2819814
1137,7.276307
1138,7.2683628
1139,7.2632558
1140,7.2785767
1141,7.2598512
1142,7.2700651
1143,7.2632558
1144,7.2865209
1145,7.2643907
1146,7.2723349
1147,7.2575814
1148,7.2780093
1149,7.2672279
1150,7.2604186
1151,7.2734698
1152,7.2609861
1153,7.2746047
1154,7.2655256
1155,7.2717674
1156,7.2621209
1157,7.2655256
1158,7.2683628
1159,7.2677954
1160,7.2729023
1161,7.2882233
1162,7.3710698
1163,7.4732093
1164,7.4726419
1165,7.4890977
1166,7.4987442
1167,7.4595907
1168,7.4720744
1169,7.480586
1170,7.4584558
1171,7.4539163
1172,7.4834233
1173,7.4567535
1174,7.4760465
1175,7.4618605
1176,7.4550512
1177,7.4607256
1178,7.4658326
1179,7.574214
1180,7.6054233
1181,7.4805861
1182,7.4533488
1183,7.4749116
1184,7.4618605
1185,7.4754791
1186,7.4726419
1187,7.4698047
1188,7.452214
1189,7.4601581
1190,7.4771814
1191,7.4669674
1192,7.4709395
1193,7.4686698
1194,7.4669674
1195,7.4822884
1196,7.5271163
1197,7.4595907
1198,7.4454047
1199,7.4862605
1200,7.4720744
1201,7.4788837
1202,7.5532186
1203,7.675786
1204,7.6581953
1205,7.6638698
1206,7.6769209
1207,7.6706791
1208,7.6661395
1209,7.671814
1210,7.6740837
1211,7.6689767
1212,7.6684093
1213,7.671814
1214,7.6695442
1215,7.6678419
1216,7.6729488
1217,7.6650046
1218,7.6752186
1219,7.6638698
1220,7.6740837
1221,7.6706791
1222,7.6820279
1223,7.6729488
1224,7.6598977
1225,7.666707
1226,7.7416093
1227,7.671814
1228,7.6780558
1229,7.6695442
1230,7.6593302
1231,7.6746512
1232,7.6735163
1233,7.6791907
1234,7.6570605
1235,7.6695442
1236,7.680893
1237,7.6803256
1238,7.6820279
1239,7.6769209
1240,7.6644372
1241,7.6842977
1242,7.7501209
1243,7.8851721
1244,7.8846047
1245,7.8777953
1246,7.8653116
1247,7.8743907
1248,7.870986
1249,7.8840372
1250,7.8851721
1251,7.8738233
1252,7.876093
1253,7.8908465
1254,7.8829023
1255,7.8528279
1256,7.9447535
1257,7.8783628
1258,7.8755256
1259,7.861907
1260,7.8806326
1261,7.8806326
1262,7.8829023
1263,7.8755256
1264,7.8800651
1265,7.8823349
1266,7.8880093
1267,7.8613395
1268,7.8846047
1269,7.870986
1270,7.8800651
1271,7.8681488
1272,7.842614
1273,7.8454512
1274,7.8721209
1275,7.8675814
1276,7.8505581
1277,7.8653116
1278,7.8874419
1279,7.8494233
1280,7.8840372
1281,7.8749581
1282,7.9282977
1283,8.0656186
1284,8.0837767
1285,8.0684558
1286,8.1501674
1287,8.0860465
1288,8.052
1289,8.0911535
1290,8.0837767
1291,8.0735628
1292,8.0826419
1293,8.0690232
1294,8.0656186
1295,8.0644837
1296,8.0917209
1297,8.0883163
1298,8.0820744
1299,8.0849116
1300,8.0764
1301,8.081507
1302,8.0565395
1303,8.0792372
1304,8.0769674
1305,8.0633488
1306,8.0395163
1307,8.0707256
1308,8.0678884
1309,8.0934233
1310,8.1030698
1311,8.0769674
1312,8.0451907
1313,8.0429209
1314,8.0548372
1315,8.0605116
1316,8.1422233
1317,8.0463256
1318,8.081507
1319,8.0667535
1320,8.0798046
1321,8.0565395
1322,8.1206605
1323,8.2772744
1324,8.285786
1325,8.2557116
1326,8.3135907
1327,8.306214
1328,8.2784093
1329,8.2880558
1330,8.2653581
1331,8.285786
1332,8.2812465
1333,8.2795442
1334,8.2852186
1335,8.2789767
1336,8.2755721
1337,8.2806791
1338,8.2789767
1339,8.2812465
1340,8.2801116
1341,8.2789767
1342,8.2568465
1343,8.2801116
1344,8.2642233
1345,8.2477674
1346,8.285786
1347,8.276707
1348,8.2874884
1349,8.2625209
1350,8.2727349
1351,8.2971349
1352,8.2880558
1353,8.2863535
1354,8.3147256
1355,8.2948651
1356,8.2613861
1357,8.3033767
1358,8.2687628
1359,8.2931628
1360,8.2733023
1361,8.2784093
1362,8.3050791
1363,8.4588558
1364,8.5048186
1365,8.4702046
1366,8.4951721
1367,8.4775814
1368,8.4645302
1369,8.4968744
1370,8.501414
1371,8.4821209
1372,8.4594233
1373,8.4855256
1374,8.4582884
1375,8.4957395
1376,8.4531814
1377,8.4894977
1378,8.4923349
1379,8.4877953
1380,8.480986
1381,8.4815535
1382,8.5121953
1383,8.5025488
1384,8.4957395
1385,8.4599907
1386,8.4957395
1387,8.4826884
1388,8.4821209
1389,8.5025488
1390,8.4577209
1391,8.5133302
1392,8.4934698
1393,8.4758791
1394,8.5093581
1395,8.4985767
1396,8.4991442
1397,8.4679349
1398,8.4633953
1399,8.4866605
1400,8.5042512
1401,8.4633953
1402,8.5195721
1403,8.6994512
1404,8.6716465
1405,8.6858326
1406,8.6875349
1407,8.6801581
1408,8.6835628
1409,8.6585954
1410,8.6591628
1411,8.6881023
1412,8.6875349
1413,8.6994512
1414,8.7090977
1415,8.7085302
1416,8.7193116
1417,8.7119349
1418,8.7170419
1419,8.6949116
1420,8.6790233
1421,8.6869675
1422,8.6727814
1423,8.651786
1424,8.6438419
1425,8.6977489
1426,8.6648372
1427,8.7085302
1428,8.6773209
1429,8.6495163
1430,8.6739163
1431,8.6432744
1432,8.6909395
1433,8.6733488
1434,8.6903721
1435,8.7022884
1436,8.7011535
1437,8.6937767
1438,8.6869675
1439,8.7090977
1440,8.6756186
1441,8.7125023
1442,8.7238512
1443,8.8640093
1444,8.9003256
1445,8.8816
1446,8.9190512
1447,8.8816
1448,8.8662791
1449,8.8589023
1450,8.8906791
1451,8.8935163
1452,8.9122419
1453,8.8696837
1454,8.8838698
1455,8.9020279
1456,8.916214
1457,8.8810326
1458,8.8861395
1459,8.9224558
1460,8.8997582
1461,8.9173488
1462,8.8889768
1463,8.8923814
1464,8.862307
1465,8.8696837
1466,8.8884093
1467,8.8781954
1468,8.9071349
1469,8.9025954
1470,8.9201861
1471,8.9020279
1472,8.8878419
1473,8.8912465
1474,8.8679814
1475,8.9020279
1476,8.9230233
1477,8.8566326
1478,8.959907
1479,8.9860093
1480,8.8895442
1481,8.8798977
1482,8.9088372
1483,9.1029023
1484,9.0955256
1485,9.1034698
1486,9.0489953
1487,9.1012
1488,9.0915535
1489,9.0592093
1490,9.062614
1491,9.0597767
1492,9.1074419
1493,9.1108465
1494,9.0796372
1495,9.0609116
1496,9.0966605
1497,9.1108465
1498,9.0739628
1499,9.1153861
1500,9.0705581
1501,9.0904186
1502,9.0904186
1503,9.0836093
1504,9.0524
1505,9.0586419
1506,9.0450233
1507,9.0631814
1508,9.1023349
1509,9.0966605
1510,9.1216279
1511,9.0580744
1512,9.1074419
1513,9.1165209
1514,9.1051721
1515,9.0785023
1516,9.1040372
1517,9.0535349
1518,9.0847442
1519,9.0836093
1520,9.0450233
1521,9.0688558
1522,9.0989302
1523,9.2441954
1524,9.2981023
1525,9.257814
1526,9.2946977
1527,9.3100186
1528,9.2969675
1529,9.2754047
1530,9.2737023
1531,9.315693
1532,9.2731349
1533,9.2805116
1534,9.2566791
1535,9.2935628
1536,9.306614
1537,9.3117209
1538,9.2975349
1539,9.2964
1540,9.2935628
1541,9.3213674
1542,9.2981023
1543,9.3020744
1544,9.3185302
1545,9.2878884
1546,9.3083163
1547,9.3151256
1548,9.2663256
1549,9.3225023
1550,9.2901581
1551,9.2878884
1552,9.3327163
1553,9.2844837
1554,9.291293
1555,9.3060465
1556,9.2998047
1557,9.2651907
1558,9.2708651
1559,9.2595163
1560,9.2998047
1561,9.3071814
1562,9.2782419
1563,9.486493
1564,9.5341581
1565,9.5307535
1566,9.5335907
1567,9.526214
1568,9.4870605
1569,9.4791163
1570,9.477414
1571,9.4825209
1572,9.5386977
1573,9.5228093
1574,9.4740093
1575,9.4632279
1576,9.5239442
1577,9.4819535
1578,9.516
1579,9.5341581
1580,9.4802512
1581,9.4984093
1582,9.5290512
1583,9.5131628
1584,9.4955721
1585,9.5279163
1586,9.4654977
1587,9.5006791
1588,9.5012465
1589,9.5267814
1590,9.4762791
1591,9.5256465
1592,9.4819535
1593,9.4995442
1594,9.4972744
1595,9.5233768
1596,9.4916
1597,9.4927349
1598,9.4921674
1599,9.5177023
1600,9.5250791
1601,9.5290512
1602,9.5421023
1603,9.6811256
1604,9.7287907
1605,9.6663721
1606,9.7219814
1607,9.6987163
1608,9.6760186
1609,9.7043907
1610,9.7021209
1611,9.7401395
1612,9.7242512
1613,9.6799907
1614,9.6771535
1615,9.6754512
1616,9.6850977
1617,9.7259535
1618,9.681693
1619,9.6601302
1620,9.7475162
1621,9.7276558
1622,9.7072279
1623,9.7185768
1624,9.6703442
1625,9.7094977
1626,9.6663721
1627,9.6709116
1628,9.6765861
1629,9.6799907
1630,9.7185767
1631,9.6981488
1632,9.7004186
1633,9.7293581
1634,9.7038233
1635,9.6947442
1636,9.7083628
1637,9.6998512
1638,9.7032558
1639,9.716307
1640,9.716307
1641,9.706093
1642,9.7168744
1643,9.822986
1644,9.9290977
1645,9.8854047
1646,9.9001581
1647,9.9098047
1648,9.9098046
1649,9.9109395
1650,9.9143442
1651,9.8905116
1652,9.9120744
1653,9.9092372
1654,9.9154791
1655,9.9069674
1656,9.9126419
1657,9.8848372
1658,9.9081023
1659,9.9103721
1660,9.9228558
1661,9.9007256
1662,9.8973209
1663,9.9046977
1664,9.9393117
1665,9.9353396
1666,9.9064
1667,9.8791628
1668,9.9137767
1669,9.8950512
1670,9.8848372
1671,9.9069674
1672,9.9126418
1673,9.9200186
1674,9.8944837
1675,9.9064
1676,9.901293
1677,9.8990233
1678,9.9149116
1679,9.8723534
1680,9.9018605
1681,9.9098046
1682,9.9046977
1683,10.021591
1684,10.109544
